Price,Close,High,Low,Open,Volume,RSI,EMA50,MACD,Signal_Line,Upper_BB,Lower_BB,%K,%D,Signal,Buy_Signal,Sell_Signal,Position,Daily_Return,Strategy_Return,Cumulative_Return
2023-02-24,9.737360000610352,9.895758482272829,9.679001995739036,9.887421510854447,17765800,62.54416075566026,9.39335365517236,0.21541983305422896,0.21803021268885603,10.506150329200281,8.90521041146134,49.101802868792234,59.48106402480415,Hold,False,False,,-0.016835020077134777,,
2023-02-27,10.054158210754395,10.137525543512076,9.979127054732308,9.995800203260888,7636600,67.18750279281079,9.419267559312832,0.213781139155083,0.21718039798210143,10.53972120843088,8.909155077122097,71.16567834530873,60.44844276723523,Hold,False,False,,0.03253430191799267,,
2023-02-28,9.979126930236816,10.154199360418424,9.979126930236816,10.154199360418424,7313900,64.15094475369062,9.441222828760832,0.20407560857566054,0.21455944010081326,10.561922792305394,8.916132303367215,63.15789911802927,61.14179344404341,Hold,False,False,,-0.007462711342389738,,
2023-03-01,9.970789909362793,10.0458210640787,9.929105846180914,10.0458210640787,5025400,62.540713092540614,9.461990165255026,0.1934808509456989,0.21034372226979042,10.583049771048934,8.926685050270645,62.499985489233765,65.60785431752392,Hold,False,False,,-0.0008354459194984676,,
2023-03-02,9.929105758666992,9.94577970181573,9.83740145652103,9.879085519335511,3609200,64.42950675689163,9.480308423820201,0.17964997353400314,0.20420497252263298,10.599287208916873,8.95129777490881,58.10803829225104,61.255307633171356,Hold,False,False,,-0.004180626718115699,,
2023-03-03,10.087505340576172,10.104178489167076,9.987463268801172,10.00413721244947,4687200,65.58438543770922,9.504120067614554,0.1794023869559549,0.1992444554092974,10.629671554102453,8.960930080876794,70.7483258174174,63.78544986630073,Hold,False,False,,0.015953056172345992,,
2023-03-06,9.904095649719238,10.12085214054321,9.87074855844304,10.07916807768362,18127300,53.623182399003284,9.519805384559836,0.1625329647315059,0.1919021572737391,10.610215216497778,9.056251114984157,29.34786979369427,52.73474463445422,Hold,False,False,,-0.01818186803026345,,
2023-03-07,9.628982543945312,9.895759290667963,9.612308599746438,9.879086141526507,18191500,40.80884563994921,9.52408684179064,0.12551760879897245,0.17862524757878578,10.570511268613638,9.145142150880991,2.0000459944063462,34.032080535172675,Hold,False,False,,-0.027777710909094977,,
2023-03-08,9.66232967376709,9.762370954165803,9.537277476975632,9.729023860699565,22834200,32.9167030104055,9.529508129319128,0.09774674360913593,0.16244954678485585,10.535773282150306,9.223231501480065,15.306175284987484,15.551363691029366,Hold,False,False,,0.0034632038919570896,,
2023-03-09,9.645655632019043,9.879086078980906,9.637319455029802,9.645655632019043,11200600,35.74663678290621,9.534062933346576,0.07354489725418745,0.14466861687872218,10.50960110359689,9.281083501047885,13.26530105604121,10.190507445145014,Hold,False,False,,-0.0017256751022806105,,
2023-03-10,9.820728302001953,9.90409643432559,9.745697141922168,9.845739218733504,8017200,36.60716337572869,9.545304712509532,0.0677111292282433,0.1292771193486264,10.451434657301673,9.400108483109703,36.956608415850454,21.84269491895972,Hold,False,False,,0.01815041679507523,,
2023-03-13,9.653992652893066,9.770707876964314,9.58729846629733,9.704013690368578,9053500,34.30966648797673,9.549566984681437,0.049068026951614385,0.113235300869224,10.396441774541238,9.491783113306663,17.50002039983246,22.57397662390804,Hold,False,False,,-0.016977931165746418,,
2023-03-14,9.754033088684082,9.787380179096132,9.670665760182633,9.779043207728781,6301400,43.11923572600991,9.557585263269777,0.04188286161905097,0.0989648130191894,10.395729825145535,9.49416237150974,35.13501749991822,29.86388210520038,Hold,False,False,,0.010362597050561861,,
2023-03-15,9.48725700378418,9.528941068368496,9.337194689303605,9.445572939199865,8861900,39.495812859853004,9.55482729230956,0.014494877886487956,0.08207082599264912,10.408831327206771,9.425204450838882,18.367375338969843,23.667471079573506,Hold,False,False,,-0.02735033626340644,,
2023-03-16,9.370540618896484,9.37887758979005,9.228815293935073,9.237152264828639,6613400,40.517226076974964,9.547600363940418,-0.01643883668574908,0.06236889345696947,10.374216256863358,9.362279047244309,15.315297733620683,22.939230190836252,Hold,False,False,,-0.012302437347395667,,
2023-03-17,9.128774642944336,9.23715288668494,9.078754404330123,9.195468824468191,7163200,25.11209796189722,9.53117582586214,-0.0597734904956706,0.03794041666644146,10.399591676850383,9.23269382272237,4.651120295003346,12.77793112253129,Hold,False,False,,-0.02580064329101861,,
2023-03-20,9.403888702392578,9.453909737989152,9.287174277762887,9.30384742625682,4663700,36.03238772645403,9.526184173961374,-0.07109754226545739,0.01613282488006169,10.33037487159341,9.210205973285742,31.19998122671019,17.05546641844474,Hold,False,False,,0.03013701950248926,,
2023-03-21,9.378878593444824,9.428899629101782,9.35386847314504,9.362204649873375,3753700,35.742979267660715,9.520407484529352,-0.08115454260211408,-0.003324648616373462,10.257136306736713,9.19340738299107,28.800003942560338,21.550368488091294,Hold,False,False,,-0.0026595496543244668,,
2023-03-22,9.220480918884277,9.395553366554784,9.212143946362477,9.27050116390016,4786100,33.84033345526622,9.508645658425625,-0.10074483265871592,-0.022808685424841955,10.246168065946907,9.126009916383413,13.600117304656933,24.533367491309154,Hold,False,False,,-0.016888764790201627,,
2023-03-23,9.203805923461914,9.34553125992836,9.137111741013864,9.303847197133988,4087100,28.455267918176034,9.496691159015283,-0.11627546031329494,-0.04150204040253255,10.24055607489125,9.061592934813339,11.99997992378524,18.133367057000836,Hold,False,False,,-0.0018084735025275522,,
2023-03-24,9.045408248901367,9.062081398477726,8.945366171213456,9.037071276584468,3791700,28.80659133630192,9.47899378999121,-0.13975396644278426,-0.0611524256105829,10.263090287830222,8.96986354670347,10.434851337973296,12.01164952213849,Hold,False,False,,-0.017210018972343533,,
2023-03-27,9.095427513122559,9.145448546579317,9.062080422503838,9.08709054170354,2968300,35.185135167340576,9.463951975212048,-0.15256602889761517,-0.07943514626798935,10.220660226322568,8.916420538447941,15.652091905599052,12.695641055785863,Hold,False,False,,0.005529796206519055,,
2023-03-28,9.053744316101074,9.137112448141743,9.020397222296292,9.028734194511847,5627800,33.179683661613666,9.447865400344952,-0.16419048068134678,-0.09638621315066084,10.18298910833976,8.861553395017173,11.304341696256898,12.463761646609749,Hold,False,False,,-0.004582873862866266,,
2023-03-29,9.187132835388184,9.237153075022265,9.16212192051377,9.187132835388184,4065600,38.09521923004546,9.43764059387606,-0.16078616095987108,-0.1092662027125029,10.124476081108778,8.841700714850695,25.217381100491092,17.391271567449014,Hold,False,False,,0.014732967337048875,,
2023-03-30,9.203805923461914,9.262163134339614,9.187132775378586,9.212142895032262,2609100,32.54710923428405,9.428470606800996,-0.1549565910644013,-0.11840428038288259,10.063573885889339,8.830072926549628,30.6930466511275,22.40492314929183,Hold,False,False,,0.0018148304125424897,,
2023-03-31,9.203805923461914,9.220479866602611,9.153784889097192,9.195468951891565,3146600,35.93744321265768,9.41966022706221,-0.14862337714556517,-0.12444809973541912,9.94869576901177,8.856581101715769,30.6930466511275,28.86782480091536,Hold,False,False,,0.0,,
2023-04-03,9.270500183105469,9.28717412638501,9.187132851879891,9.253827034883304,4299300,34.57444575267198,9.41381081357371,-0.13664740390829344,-0.126887960569994,9.865620146359525,8.876297177706636,55.71418741228573,39.03342690484691,Hold,False,False,,0.007246378313295443,,
2023-04-04,9.120438575744629,9.212143680725145,9.05374438760831,9.195469736162346,4171800,37.35629274565583,9.402306019933354,-0.1376780100342767,-0.12904597046285055,9.836616313399206,8.854446613846887,34.42623522723521,40.27782309688281,Hold,False,False,,-0.016187002254129945,,
2023-04-05,9.31218433380127,9.320521305519426,9.228816206734479,9.237153178452635,5274600,48.08746448630554,9.39877183616347,-0.12162052689730452,-0.12756088174974134,9.795976376624367,8.860072016625146,72.13111846317125,54.0905137008974,Hold,False,False,,0.02102374315272293,,
2023-04-06,9.445572853088379,9.512267037792299,9.428899704441097,9.453909824940718,3848100,61.17652125405342,9.400607170160525,-0.09701320920415668,-0.12145134724062441,9.7654872467382,8.870552868618244,88.23530027279574,64.93088465440074,Hold,False,False,,0.014324084930636305,,
2023-04-10,9.478919982910156,9.503930103508642,9.38721567734411,9.403888826057303,2529800,53.19151180205454,9.403678260856589,-0.07396823815731146,-0.11195472542396183,9.68983072934671,8.912028554100555,94.1176567459869,84.8280251606513,Hold,False,False,,0.003530450756183967,,
2023-04-11,9.52894115447998,9.553951275433622,9.462246968565333,9.462246968565333,3051100,56.25003972011618,9.408590531194761,-0.05107982563746205,-0.09977974546666188,9.66316276802213,8.92619136558383,95.89044806055689,92.74780169311317,Hold,False,False,,0.00527709608900695,,
2023-04-12,9.520604133605957,9.595635291139144,9.495594012780696,9.578961347217367,3048200,64.28570131589221,9.412983221485398,-0.03323026392511075,-0.08646984915835165,9.601645413318211,8.964365824779934,88.46152227838193,92.82320902830857,Hold,False,False,,-0.0008749157685903342,,
2023-04-13,9.537277221679688,9.562288137402934,9.495593952255744,9.52060407292159,2827400,65.87308072224401,9.41785749600282,-0.017536825199579553,-0.07268324436659725,9.611594794148962,8.959418465738734,91.02555116470454,91.79250716788113,Hold,False,False,,0.0017512636634977596,,
2023-04-14,9.470582962036133,9.570624238969986,9.445572841567019,9.553951090343041,3886200,72.1739225582862,9.41992516133746,-0.01036188593946541,-0.060218972681170886,9.62504884850231,8.95596864569935,78.26076960543193,85.91594768283947,Hold,False,False,,-0.006993008391530053,,
2023-04-17,9.545613288879395,9.562287231114581,9.495593052288488,9.553950259996988,3667400,72.88138715143806,9.424854107515575,0.0013629146072595688,-0.0479025952234848,9.655271971286364,8.967429387508801,91.30412172470189,86.86348083161279,Hold,False,False,,0.00792246128290408,,
2023-04-18,9.437235832214355,9.53727710875057,9.437235832214355,9.53727710875057,3227900,68.2539869881557,9.4253396653469,0.001887984992727354,-0.03794447918024237,9.659144570635458,8.966891501141884,70.76912384158967,80.11133839057449,Hold,False,False,,-0.011353639979455155,,
2023-04-19,9.362204551696777,9.40388861513089,9.345531403357562,9.40388861513089,2328700,58.82351244777778,9.422863778537092,-0.003707551868981085,-0.031097093717990118,9.657722752680518,8.96664591492202,56.922927120313894,72.99872422886848,Hold,False,False,,-0.007950556905810924,,
2023-04-20,9.262163162231445,9.353868259666699,9.228816070907001,9.337194316475792,3066800,52.71317142036244,9.41656179358393,-0.016029777893264097,-0.028083630553044917,9.657975948820665,8.97056094311659,38.461390155311214,55.38448037240493,Hold,False,False,,-0.010685665850699744,,
2023-04-21,9.31218433380127,9.345531425616509,9.270500270267874,9.31218433380127,5677700,54.81483050667932,9.412468559866964,-0.021510975161495693,-0.026769099474735075,9.65945682589759,8.9799179070736,47.6922466328601,47.69218796949507,Hold,False,False,,0.00540059278741678,,
2023-04-24,9.303847312927246,9.337194404566299,9.262163249614083,9.320521256275462,4519000,51.56250139640714,9.40820890312423,-0.026225282661751947,-0.02666033611213845,9.647181022439943,9.018037616933837,46.1537412215861,44.10245933658581,Hold,False,False,,-0.0008952809110276405,,
2023-04-25,9.370540618896484,9.428898620094145,9.328856559485956,9.403887707413446,5150800,62.711810183950945,9.406731715507455,-0.024299701079941727,-0.026188209105699106,9.640674927904811,9.05205502204636,38.63607471271327,44.16068752238649,Hold,False,False,,0.007168357747721288,,
2023-04-26,9.729022979736328,9.870748312898963,9.495593346609724,9.495593346609724,12640700,68.11592881401172,9.41937058861447,0.006082748614737454,-0.019734017561611795,9.687729944976141,9.072527871338558,77.9220727840604,54.23729623945326,Hold,False,False,,0.038256315768690374,,
2023-04-27,9.995800018310547,10.037484081446811,9.82072758918414,9.854074680681675,6459700,71.42856081691897,9.441975664288826,0.05109870232315927,-0.005567473584657583,9.820178844308858,9.020945690298076,94.84534288571166,70.4678301274951,Hold,False,False,,0.027420742980036605,,
2023-04-28,9.96245288848877,10.037484042833935,9.954115916882113,9.987463008251368,3448900,68.83115725482068,9.462386535826079,0.08312512062946631,0.012171045258167198,9.911886176962353,9.005103054147265,90.72163211848134,87.82968259608447,Hold,False,False,,-0.003336114144009583,,
2023-05-01,9.879085540771484,10.004136934428898,9.845738449459017,10.004136934428898,3362600,63.291135574629216,9.478727673274918,0.10061936226944468,0.029860708660422695,9.965913774395041,9.018603418445537,80.41241416615564,88.65979639011623,Hold,False,False,,-0.008368154775779457,,
2023-05-02,9.737360000610352,9.804054181842695,9.679001995739036,9.795717210424314,3965000,57.47125529974761,9.48887011748415,0.10187327645008537,0.04426322221835523,9.989256765270284,9.04194640932078,62.886613922551746,78.00688673572957,Hold,False,False,,-0.014346018118400194,,
2023-05-03,9.970789909362793,10.05415803572655,9.954115966067091,9.979126881010643,4718200,63.000007435586376,9.50776893285194,0.12031592812798841,0.05947376340028187,10.035071444324672,9.081166863628209,89.89895947166767,77.73266252012502,Hold,False,False,,0.02397260743546603,,
2023-05-04,9.879085540771484,9.987462991243978,9.854074625994105,9.93744275180396,3696200,62.06898106249725,9.522330368456627,0.126078729205922,0.07279475656140989,10.069222342993625,9.10370608565628,78.78788400231859,77.19115246551267,Hold,False,False,,-0.00919730226240112,,
2023-05-05,9.96245288848877,10.062494162596533,9.870748585987664,9.912432648963575,5500000,62.25492285158659,9.539590075124554,0.13580733637313536,0.08539727252375498,10.11810036399308,9.10651606819686,88.0000116225893,85.56228503219184,Hold,False,False,,0.008438771723680683,,
2023-05-08,9.954115867614746,10.01247387351513,9.912432599902516,10.01247387351513,2974600,66.1458184383371,9.555845988555543,0.14121674104840132,0.09656116622868424,10.159803892662499,9.112332127997902,86.9999828396417,84.5959594881832,Hold,False,False,,-0.0008368441956354555,,
2023-05-09,9.895758628845215,9.937442691497179,9.854074566193253,9.929105719955311,3874400,66.84211033323459,9.569175896017883,0.1391902927177977,0.10508699152650694,10.187948574226334,9.120869193870588,80.00001014619302,85.00000153614134,Hold,False,False,,-0.005862624018612594,,
2023-05-10,9.729022979736328,9.829064251076302,9.662328798843014,9.812391103381648,3553900,64.14141822648315,9.575444409104882,0.12271555586071337,0.10861270439334822,10.195499410537861,9.134160242172099,58.33333719204754,75.11111005929409,Hold,False,False,,-0.016849203316546935,,
2023-05-11,9.403888702392578,9.478919858258744,9.387215553898645,9.445572766213491,5699100,52.38094766466123,9.568716734331852,0.08247289311209371,0.10338474213709734,10.19883823312544,9.11748256765581,17.70835669090327,52.01390134304794,Hold,False,False,,-0.03341900600100767,,
2023-05-12,9.303847312927246,9.370541496205353,9.262163249614083,9.353868347914515,5373600,50.0,9.558329698198339,0.04202336965526143,0.09111246764073017,10.207552451138556,9.092094784731804,5.208353524397334,27.08334913578271,Hold,False,False,,-0.010638300030058723,,
2023-05-15,9.35386848449707,9.362204661235522,9.24549023632329,9.24549023632329,7778200,49.5833690813243,9.550311611386524,0.013843541662970082,0.07565868244517815,10.211925148199752,9.068547607232377,13.265327703888383,12.06067930639633,Hold,False,False,,0.005376396439817022,,
2023-05-16,8.536863327026367,8.83698794391215,8.403474961769295,8.83698794391215,16015600,25.762714361939743,9.510568541411617,-0.07356663290601162,0.045813619374940204,10.347494657524955,8.842940847388377,8.040194181632202,8.837958469972639,Hold,False,False,,-0.08734409285578393,,
2023-05-17,8.536863327026367,8.728609698376438,8.47850611599074,8.720272726783527,6585900,16.73003984202377,9.472384023200432,-0.141212021723236,0.008408491155304967,10.438898754553577,8.669002627892713,8.040194181632202,9.781905355717596,Hold,False,False,,0.0,,
2023-05-18,8.54520034790039,8.595221382688955,8.486843136528211,8.495179313111825,6753800,17.30770330707415,9.43602387907102,-0.1919362304223,-0.03166045316021603,10.505029478371208,8.531175622641976,8.542721269315475,8.20770321085996,Hold,False,False,,0.000976590646312614,,
2023-05-19,8.628568649291992,8.770293989835302,8.536863549494914,8.536863549494914,7743800,21.15386984481198,9.404358968099293,-0.22283964931571276,-0.06989629239131538,10.545412212351525,8.42243132021073,13.567877177699872,10.050264209549184,Hold,False,False,,0.00975615526815421,,
2023-05-22,8.445158958435059,8.528526288538133,8.403474895854838,8.520190112067981,5212600,20.75473815757381,9.366743281445794,-0.2591432189522358,-0.10774567770349947,10.598284874003355,8.283689823109682,2.512572543059579,8.207723663358308,Hold,False,False,,-0.021256096846605343,,
2023-05-23,8.628568649291992,8.720272954031678,8.545200521305084,8.5702106416782,5979900,18.91895950514882,9.337795256655449,-0.2700020150497888,-0.14019694517275735,10.616922242253866,8.190855257898724,13.567880611732544,9.882776777497332,Hold,False,False,,0.021717731040899357,,
2023-05-24,8.50351619720459,8.578547351086264,8.495179225649434,8.553537231478161,5423400,18.63121079143292,9.30507843079463,-0.2854083669730798,-0.16923922953282183,10.609125723138948,8.076101098760464,6.030147048637479,7.3702000678098685,Hold,False,False,,-0.014492838519360118,,
2023-05-25,8.253412246704102,8.386801400446839,8.22840212821492,8.361790486900325,10828400,13.780968576578289,9.263836619653826,-0.31417766590477925,-0.19822691680721333,10.571561889778662,7.939426154960108,1.4018560943563736,6.999961251575466,Hold,False,False,,-0.029411827378268085,,
2023-05-26,8.186718940734863,8.20339288487801,8.078340688976658,8.120024754277107,4664300,13.448331630580128,9.221596710676613,-0.33845760638836175,-0.226273054723443,10.520998150026841,7.812416499936539,5.829602227918056,4.420535123637303,Hold,False,False,,-0.00808069486603813,,
2023-05-30,8.061666488647461,8.095013577527869,7.978298368917785,8.07833963555901,6442800,13.087297916158832,9.176109250989194,-0.3635989792256229,-0.253738239623879,10.472107663417248,7.6795650813337275,4.504520022405278,3.9119927815599027,Hold,False,False,,-0.015275039120394851,,
2023-05-31,7.903268337249756,8.011646590193994,7.828237972956752,7.944952403006374,8088600,13.131366626192431,9.126193921038627,-0.3917888078651668,-0.2813483532721366,10.437228800218618,7.5310347781962985,4.545416349515275,4.959846199946203,Hold,False,False,,-0.019648313611182466,,
2023-06-01,7.911605358123779,7.961626396351184,7.903268385909641,7.944952451922905,5425300,15.444081609758157,9.078562997002752,-0.4087449647310972,-0.30682767556392876,10.331717906258465,7.430627217032551,5.405381230759808,4.818439200893454,Hold,False,False,,0.0010548826786924703,,
2023-06-02,7.978300094604492,7.986637067392189,7.7948914636200675,7.861585655806674,11371600,18.823609896148767,9.035415432202822,-0.4120512629013149,-0.327872393031406,10.21021841740409,7.362048161270227,11.702104675917154,7.217634085397411,Hold,False,False,,0.008429987778931558,,
2023-06-05,7.994973182678223,8.111687608957823,7.994973182678223,8.061667367711538,5917000,17.529926870241397,8.99461377535872,-0.4086158796510002,-0.34402109035532485,10.039697121231809,7.3358214868614535,19.199922736719678,12.102469547798881,Hold,False,False,,0.00208980457942487,,
2023-06-06,7.986635208129883,7.99497217897676,7.878256972292372,7.903267089775706,5500000,28.57146571210184,8.955085204094845,-0.40193288641713565,-0.355603449567687,9.835525618562565,7.34324492358221,19.657909361155856,16.853312257930895,Hold,False,False,,-0.001042902128352896,,
2023-06-07,8.153371810913086,8.1700457549814,8.086677624754659,8.120024717833873,6650600,36.78166473710265,8.923645463185755,-0.37881556572508046,-0.36024587279916576,9.598461569954342,7.4060702903972215,36.75204212193267,25.203291406602734,Hold,False,False,,0.02087695236330256,,
2023-06-08,8.151617050170898,8.204265106744984,8.090195014844857,8.151617050170898,6594200,36.37197878437452,8.893369839145956,-0.3565266991939282,-0.3595020380781183,9.363879774222573,7.4829114931724465,36.57214093293367,30.99403080534073,Hold,False,False,,-0.00021521902629761946,,
